transaction_id,merchant_id,customer_id,business_category,currency_code,reference_token,gross_amount,fee_amount,net_amount,transaction_status,tax_amount,calculated_net,final_status,fee_percentage,currency_region,commerce_type,net_amount_mismatch_flag,fee_exceeds_amount_flag,dbt_loaded_at
A870234,B974137,C403398,SUBSCRIPTION,USD,REF-11165708,5.45,0.16,5.32,Settled,0.55,5.29,Completed,2.94,North America,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A833410,B785799,C942780,SUBSCRIPTION,USD,REF-10658239,1.26,0.19,1.12,Settled,0.13,1.07,Completed,15.08,North America,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A944553,B023114,C527369,SUBSCRIPTION,USD,REF-86425518,24.51,0.21,24.33,Settled,2.45,24.3,Completed,0.86,North America,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A097037,B829293,C704144,SUBSCRIPTION,USD,REF-34094709,24.74,0.25,24.46,Settled,2.47,24.49,Completed,1.01,North America,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A243824,B333601,C657325,SUBSCRIPTION,USD,REF-60021444,6.73,0.34,6.39,Settled,0.67,6.39,Completed,5.05,North America,Digital Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A636119,B786596,C465868,WHOLESALE,USD,REF-58161994,2.17,0.22,1.93,Settled,0.22,1.95,Completed,10.14,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A997891,B816748,C454414,WHOLESALE,USD,REF-64439835,7.33,0.32,7.02,Settled,0.73,7.01,Completed,4.37,North America,Physical Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A327162,B265687,C792653,WHOLESALE,USD,REF-62654787,15.68,0.37,15.31,Settled,1.57,15.31,Completed,2.36,North America,Physical Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A229637,B784503,C109878,WHOLESALE,USD,REF-22691313,4.63,0.41,4.16,Settled,0.46,4.22,Completed,8.86,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A343044,B305588,C160781,B2B,USD,REF-72053819,3.38,0,3.37,Settled,0.34,3.38,Completed,0,North America,Business Services,false,false,2026-02-25 17:55:51.437438 UTC
A063719,B867300,C632041,B2B,USD,REF-29439615,2.26,0,2.25,Settled,0.23,2.26,Completed,0,North America,Business Services,false,false,2026-02-25 17:55:51.437438 UTC
A374068,B223212,C044671,B2B,USD,REF-58928599,8.09,0,8.04,Settled,0.81,8.09,Completed,0,North America,Business Services,true,false,2026-02-25 17:55:51.437438 UTC
A912809,B196607,C921817,B2B,USD,REF-86953885,4.25,0.1,4.14,Settled,0.43,4.15,Completed,2.35,North America,Business Services,true,false,2026-02-25 17:55:51.437438 UTC
A218394,B288947,C519454,B2B,USD,REF-61795254,1.37,0.1,1.3,Settled,0.14,1.27,Completed,7.3,North America,Business Services,true,false,2026-02-25 17:55:51.437438 UTC
A485581,B042008,C745217,B2B,USD,REF-37819776,5.77,0.15,5.64,Settled,0.58,5.62,Completed,2.6,North America,Business Services,true,false,2026-02-25 17:55:51.437438 UTC
A689679,B186657,C663873,B2B,USD,REF-65691695,8.14,0.18,8.08,Settled,0.81,7.96,Completed,2.21,North America,Business Services,true,false,2026-02-25 17:55:51.437438 UTC
A253971,B439282,C157730,B2B,USD,REF-44555103,13.02,0.35,12.7,Settled,1.3,12.67,Completed,2.69,North America,Business Services,true,false,2026-02-25 17:55:51.437438 UTC
A657727,B713288,C522958,B2B,USD,REF-16603644,13.51,0.5,13.01,Settled,1.35,13.01,Completed,3.7,North America,Business Services,false,false,2026-02-25 17:55:51.437438 UTC
A378964,B109655,C447492,MARKETPLACE,USD,REF-25509979,5.79,0,5.7700000000000005,Settled,0.58,5.79,Completed,0,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A184378,B615543,C402410,MARKETPLACE,USD,REF-26046102,10.46,0,10.43,Settled,1.05,10.46,Completed,0,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A898345,B357295,C794980,MARKETPLACE,USD,REF-55259614,7.4,0,7.3900000000000006,Settled,0.74,7.4,Completed,0,North America,Physical Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A701995,B281154,C906555,MARKETPLACE,USD,REF-67528956,3.89,0,3.8800000000000003,Settled,0.39,3.89,Completed,0,North America,Physical Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A081200,B054445,C343870,MARKETPLACE,USD,REF-58891448,30.73,0.17,30.51,Settled,3.07,30.56,Completed,0.55,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A918735,B294485,C436616,MARKETPLACE,USD,REF-54385610,11.69,0.29,11.39,Settled,1.17,11.4,Completed,2.48,North America,Physical Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A135693,B292405,C220919,MARKETPLACE,USD,REF-63087101,14.14,0.34,13.79,Settled,1.41,13.8,Completed,2.4,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A419890,B323551,C897144,MARKETPLACE,USD,REF-04588990,13.07,0.35,12.77,Settled,1.31,12.72,Completed,2.68,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A774084,B722990,C289224,MARKETPLACE,USD,REF-75040175,8.39,0.42,8.02,Settled,0.84,7.97,Completed,5.01,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A201585,B382996,C083859,ONLINE,USD,REF-57300976,4.2,0,4.1800000000000006,Settled,0.42,4.2,Completed,0,North America,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A138016,B300100,C250568,ONLINE,USD,REF-26636598,8.85,0.16,8.64,Settled,0.89,8.69,Completed,1.81,North America,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A449729,B880720,C957644,ONLINE,USD,REF-24340961,9.81,0.18,9.67,Settled,0.98,9.63,Completed,1.83,North America,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A855581,B723514,C410644,ONLINE,USD,REF-75792527,44.79,0.54,44.17,Settled,4.48,44.25,Completed,1.21,North America,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A851313,B205572,C817598,RETAIL,USD,REF-50969760,17.77,0.16,17.63,Settled,1.78,17.61,Completed,0.9,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A565996,B349798,C797979,RETAIL,USD,REF-13479561,18.41,0.22,18.14,Settled,1.84,18.19,Completed,1.2,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A370493,B837133,C177451,RETAIL,USD,REF-52265677,3.2,0.24,2.95,Settled,0.32,2.96,Completed,7.5,North America,Physical Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A308542,B107256,C508692,SUBSCRIPTION,USD,REF-30159015,14.99,0,14.99,Settled,1.5,14.99,Completed,0,North America,Digital Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A078287,B499913,C118686,SUBSCRIPTION,USD,REF-56639477,5.71,0.01,5.66,Settled,0.57,5.7,Completed,0.18,North America,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A926940,B552908,C661061,SUBSCRIPTION,USD,REF-71543861,1,0.13,0.96,Settled,0.1,0.87,Completed,13,North America,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A022226,B193596,C407587,SUBSCRIPTION,USD,REF-63926394,8.1,0.28,7.82,Settled,0.81,7.82,Completed,3.46,North America,Digital Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A113400,B256269,C686987,SUBSCRIPTION,USD,REF-47689940,9.82,0.29,9.53,Settled,0.98,9.53,Completed,2.95,North America,Digital Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A358375,B419573,C512204,WHOLESALE,USD,REF-50262941,1.9,0,1.88,Settled,0.19,1.9,Completed,0,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A571917,B915302,C032250,WHOLESALE,USD,REF-76847209,5.12,0,5.09,Settled,0.51,5.12,Completed,0,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A386239,B500313,C339908,WHOLESALE,USD,REF-33761187,3.5,0.04,3.5,Settled,0.35,3.46,Completed,1.14,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A505455,B574125,C537553,WHOLESALE,USD,REF-06269969,22.06,0.17,21.93,Settled,2.21,21.89,Completed,0.77,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A234508,B336391,C624294,WHOLESALE,USD,REF-04144594,14.68,0.19,14.52,Settled,1.47,14.49,Completed,1.29,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A040605,B219171,C915391,B2B,USD,REF-34797805,7.72,0,7.71,Settled,0.77,7.72,Completed,0,North America,Business Services,false,false,2026-02-25 17:55:51.437438 UTC
A294057,B168350,C094478,B2B,USD,REF-97091932,16.39,0,16.38,Settled,1.64,16.39,Completed,0,North America,Business Services,true,false,2026-02-25 17:55:51.437438 UTC
A531740,B537494,C217844,B2B,USD,REF-03545094,5.37,0,5.34,Settled,0.54,5.37,Completed,0,North America,Business Services,true,false,2026-02-25 17:55:51.437438 UTC
A828138,B214278,C646045,B2B,USD,REF-63812014,2.16,0.07,2.1,Settled,0.22,2.09,Completed,3.24,North America,Business Services,false,false,2026-02-25 17:55:51.437438 UTC
A283069,B647356,C534891,B2B,USD,REF-96790448,5.23,0.1,5.16,Settled,0.52,5.13,Completed,1.91,North America,Business Services,true,false,2026-02-25 17:55:51.437438 UTC
A727508,B546892,C484031,B2B,USD,REF-90958954,3.12,0.13,3.06,Settled,0.31,2.99,Completed,4.17,North America,Business Services,true,false,2026-02-25 17:55:51.437438 UTC
A931764,B250230,C176041,MARKETPLACE,USD,REF-46154460,8.04,0,8.02,Settled,0.8,8.04,Completed,0,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A618246,B505159,C121800,MARKETPLACE,USD,REF-88838571,11.52,0,11.51,Settled,1.15,11.52,Completed,0,North America,Physical Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A518601,B363922,C954193,MARKETPLACE,USD,REF-45126434,3.9,0.2,3.7,Settled,0.39,3.7,Completed,5.13,North America,Physical Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A194469,B488567,C589216,MARKETPLACE,USD,REF-22567855,2.93,0.2,2.71,Settled,0.29,2.73,Completed,6.83,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A108059,B296413,C611843,MARKETPLACE,USD,REF-57544139,7.85,0.28,7.58,Settled,0.79,7.57,Completed,3.57,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A713605,B584149,C949430,ONLINE,USD,REF-66823395,9.81,0,9.79,Settled,0.98,9.81,Completed,0,North America,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A320033,B283957,C088127,ONLINE,USD,REF-44822432,12.81,0,12.81,Settled,1.28,12.81,Completed,0,North America,Digital Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A345421,B663242,C863765,ONLINE,USD,REF-76101048,2.9,0.05,2.85,Settled,0.29,2.85,Completed,1.72,North America,Digital Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A617469,B476998,C226876,ONLINE,USD,REF-76043748,11.3,0.07,11.21,Settled,1.13,11.23,Completed,0.62,North America,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A940582,B362098,C086762,ONLINE,USD,REF-12039854,9.32,0.2,9.08,Settled,0.93,9.12,Completed,2.15,North America,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A440475,B589658,C588769,ONLINE,USD,REF-65892895,5.47,0.24,5.27,Settled,0.55,5.23,Completed,4.39,North America,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A321776,B370100,C663504,ONLINE,USD,REF-28036346,7.9,0.51,7.36,Settled,0.79,7.39,Completed,6.46,North America,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A472814,B059924,C710312,RETAIL,USD,REF-37924055,1,0,1,Settled,0.1,1,Completed,0,North America,Physical Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A508989,B446454,C809766,RETAIL,USD,REF-60701345,4.66,0.04,4.62,Settled,0.47,4.62,Completed,0.86,North America,Physical Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A951462,B866872,C498068,RETAIL,USD,REF-69848729,3.58,0.06,3.5,Settled,0.36,3.52,Completed,1.68,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A551948,B869697,C382201,RETAIL,USD,REF-37204898,3.89,0.13,3.74,Settled,0.39,3.76,Completed,3.34,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A831522,B433348,C612746,RETAIL,USD,REF-17439860,16.26,0.16,16.15,Settled,1.63,16.1,Completed,0.98,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A093998,B414740,C843421,RETAIL,USD,REF-32034600,4.42,0.17,4.22,Settled,0.44,4.25,Completed,3.85,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A624393,B530230,C052097,RETAIL,USD,REF-97201158,14.52,0.27,14.25,Settled,1.45,14.25,Completed,1.86,North America,Physical Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A902050,B803592,C685383,RETAIL,USD,REF-30654967,4.49,0.28,4.26,Settled,0.45,4.21,Completed,6.24,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A726418,B484152,C134672,RETAIL,USD,REF-60436452,9.5,0.37,9.09,Settled,0.95,9.13,Completed,3.89,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A083584,B881183,C310404,SUBSCRIPTION,USD,REF-36784368,2.7,0.03,2.6900000000000004,Settled,0.27,2.67,Completed,1.11,North America,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A201039,B120780,C731307,SUBSCRIPTION,USD,REF-44208571,4.57,0.05,4.44,Settled,0.46,4.52,Completed,1.09,North America,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A906140,B348935,C916481,SUBSCRIPTION,USD,REF-42938985,11.38,0.2,11.27,Settled,1.14,11.18,Completed,1.76,North America,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A018019,B102648,C672164,SUBSCRIPTION,USD,REF-66784268,10.99,0.41,10.69,Settled,1.1,10.58,Completed,3.73,North America,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A128290,B052558,C845865,WHOLESALE,USD,REF-26575691,7.87,0,7.83,Settled,0.79,7.87,Completed,0,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A399919,B986572,C020411,WHOLESALE,USD,REF-55183387,4.37,0.09,4.31,Settled,0.44,4.28,Completed,2.06,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A030834,B202887,C735202,WHOLESALE,USD,REF-99744527,8.32,0.17,8.18,Settled,0.83,8.15,Completed,2.04,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A552491,B920167,C484890,WHOLESALE,USD,REF-05005941,9.86,0.23,9.69,Settled,0.99,9.63,Completed,2.33,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A049159,B398637,C661694,B2B,USD,REF-78193057,17.11,0.3,16.89,Settled,1.71,16.81,Completed,1.75,North America,Business Services,true,false,2026-02-25 17:55:51.437438 UTC
A005099,B196070,C776893,MARKETPLACE,USD,REF-22107235,4.86,0,4.84,Settled,0.49,4.86,Completed,0,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A947678,B692263,C766211,MARKETPLACE,USD,REF-00692802,10.23,0.18,10.1,Settled,1.02,10.05,Completed,1.76,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A119945,B816070,C230008,MARKETPLACE,USD,REF-68118834,6.8,0.2,6.55,Settled,0.68,6.6,Completed,2.94,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A912562,B809225,C885019,MARKETPLACE,USD,REF-77989285,73.1,1.78,71.31,Settled,7.31,71.32,Completed,2.44,North America,Physical Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A484355,B995041,C092912,ONLINE,USD,REF-15611916,1.51,0,1.48,Settled,0.15,1.51,Completed,0,North America,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A797423,B045608,C035575,ONLINE,USD,REF-79247886,6.52,0,6.5,Settled,0.65,6.52,Completed,0,North America,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A866315,B886011,C030529,ONLINE,USD,REF-98343115,5.73,0.18,5.57,Settled,0.57,5.55,Completed,3.14,North America,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A432343,B415825,C030825,ONLINE,USD,REF-87481784,18.54,0.31,18.19,Settled,1.85,18.23,Completed,1.67,North America,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A875836,B991144,C812743,RETAIL,USD,REF-20048827,3.4,0,3.4,Settled,0.34,3.4,Completed,0,North America,Physical Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A469317,B364270,C479891,RETAIL,USD,REF-10517644,6.5,0,6.5,Settled,0.65,6.5,Completed,0,North America,Physical Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A876952,B795086,C101392,RETAIL,USD,REF-42571166,2.3,0,2.3,Settled,0.23,2.3,Completed,0,North America,Physical Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A159295,B228880,C988743,RETAIL,USD,REF-05753516,5.4,0.06,5.35,Settled,0.54,5.34,Completed,1.11,North America,Physical Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A581517,B134106,C396393,RETAIL,USD,REF-69796767,12.17,0.18,11.89,Settled,1.22,11.99,Completed,1.48,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A339559,B524330,C213652,RETAIL,USD,REF-47394308,3.84,0.31,3.48,Settled,0.38,3.53,Completed,8.07,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A370497,B638690,C872954,SUBSCRIPTION,USD,REF-18830321,5.03,0.06,5.01,Settled,0.5,4.97,Completed,1.19,North America,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A372065,B350335,C555288,SUBSCRIPTION,USD,REF-10450320,15.56,0.1,15.55,Settled,1.56,15.46,Completed,0.64,North America,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A066920,B477066,C613811,SUBSCRIPTION,USD,REF-53056041,20.55,0.15,20.41,Settled,2.06,20.4,Completed,0.73,North America,Digital Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A757189,B806469,C965536,WHOLESALE,USD,REF-13470653,10.97,0.03,10.97,Settled,1.1,10.94,Completed,0.27,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A796479,B812526,C004575,WHOLESALE,USD,REF-04988182,5.54,0.14,5.49,Settled,0.55,5.4,Completed,2.53,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A892008,B004991,C505853,WHOLESALE,USD,REF-44397642,2.72,0.16,2.65,Settled,0.27,2.56,Completed,5.88,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A933724,B883259,C624549,B2B,USD,REF-87597594,2.79,0,2.7800000000000002,Settled,0.28,2.79,Completed,0,North America,Business Services,false,false,2026-02-25 17:55:51.437438 UTC
A169332,B331910,C927944,B2B,USD,REF-78080433,5.13,0,5.02,Settled,0.51,5.13,Completed,0,North America,Business Services,true,false,2026-02-25 17:55:51.437438 UTC
A234829,B632644,C591211,B2B,USD,REF-21179590,8.37,0.12,8.27,Settled,0.84,8.25,Completed,1.43,North America,Business Services,true,false,2026-02-25 17:55:51.437438 UTC
A017280,B705908,C456685,B2B,USD,REF-55656154,16.46,0.48,16.04,Settled,1.65,15.98,Completed,2.92,North America,Business Services,true,false,2026-02-25 17:55:51.437438 UTC
A101985,B231581,C202808,MARKETPLACE,USD,REF-93057327,5.12,0,5.09,Settled,0.51,5.12,Completed,0,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A788127,B357898,C937873,MARKETPLACE,USD,REF-02345200,14.17,0.02,14.11,Settled,1.42,14.15,Completed,0.14,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A327711,B279178,C204895,MARKETPLACE,USD,REF-12546847,5.48,0.06,5.46,Settled,0.55,5.42,Completed,1.09,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A317840,B740521,C320840,MARKETPLACE,USD,REF-43597631,3.58,0.14,3.4,Settled,0.36,3.44,Completed,3.91,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A624685,B238187,C264473,MARKETPLACE,USD,REF-12997121,5.67,0.2,5.41,Settled,0.57,5.47,Completed,3.53,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A871045,B029773,C727606,MARKETPLACE,USD,REF-20020239,7.65,0.21,7.44,Settled,0.77,7.44,Completed,2.75,North America,Physical Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A530555,B069489,C520207,MARKETPLACE,USD,REF-43695463,10.61,0.25,10.38,Settled,1.06,10.36,Completed,2.36,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A247787,B659328,C443388,MARKETPLACE,USD,REF-65997034,12.69,0.26,12.38,Settled,1.27,12.43,Completed,2.05,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A831434,B601987,C142893,ONLINE,USD,REF-92150895,7.34,0.24,7.16,Settled,0.73,7.1,Completed,3.27,North America,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A705613,B369360,C089727,ONLINE,USD,REF-78331762,9.27,0.25,9.05,Settled,0.93,9.02,Completed,2.7,North America,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A465253,B028989,C820901,RETAIL,USD,REF-69759787,1.04,0,1.04,Settled,0.1,1.04,Completed,0,North America,Physical Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A406296,B363055,C189353,RETAIL,USD,REF-67927789,12.81,0,12.780000000000001,Settled,1.28,12.81,Completed,0,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A429062,B222033,C858444,RETAIL,USD,REF-56197095,4.51,0,4.5,Settled,0.45,4.51,Completed,0,North America,Physical Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A923868,B096557,C713951,RETAIL,USD,REF-79564368,8.64,0,8.62,Settled,0.86,8.64,Completed,0,North America,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
