ID1,ID2,ID3,String1,String2,String3,Float1,Float2,Float3,Status
A656520,B918981,C590043,Marketplace,GBP,REF-11367232,4.53,0.15,4.41,Settled
A136620,B347939,C574065,Retail,EUR,REF-70220816,4.88,0.2,4.75,Settled
A203159,B154416,C089057,Online,USD,REF-73154063,4.12,0.17,3.88,Reversed
A791106,B609173,C488754,Online,SEK,REF-53798857,24.91,0.79,24.05,Pending
A917274,B328782,C725273,Wholesale,USD,REF-78130965,3.69,0.27,3.42,Reversed
A970783,B751929,C747805,Marketplace,EUR,REF-51425454,2.31,0.03,2.29,Settled
A250424,B969152,C353650,B2B,USD,REF-99965977,12.57,0.09,12.56,Settled
A801908,B939788,C958262,Retail,EUR,REF-05052742,5.6,0.01,5.55,Settled
A676862,B384637,C177523,Subscription,EUR,REF-46284283,33.98,0.54,33.42,Settled
A565610,B626523,C252029,Subscription,USD,REF-72265977,4.37,0.02,4.3500000000000005,Settled
A154880,B450577,C692638,Subscription,EUR,REF-08703783,13.09,0.0,13.06,In Review
A684281,B674871,C091057,B2B,USD,REF-66778927,15.81,0.25,15.59,Pending
A100773,B276007,C519044,Online,USD,REF-13881644,4.38,0.0,4.36,Settled
A532819,B401109,C637355,B2B,EUR,REF-60161700,3.67,0.0,3.66,Settled
A342934,B114627,C252635,Online,EUR,REF-90764942,12.04,0.31,11.68,Settled
A037091,B224871,C349700,Marketplace,USD,REF-24315932,10.54,0.35,10.14,Settled
A374235,B225598,C428720,Marketplace,NOK,REF-19587211,2.15,0.0,2.13,Settled
A871228,B352250,C287008,Retail,EUR,REF-61223141,2.7,0.0,2.67,Settled
A771386,B154899,C809894,Retail,EUR,REF-36305865,1.0,0.08,0.9,In Review
A233809,B661757,C435539,Online,NOK,REF-79220079,10.71,0.36,10.38,Settled
A743131,B975822,C180723,Retail,PLN,REF-13343163,5.39,0.13,5.36,Settled
A313512,B871970,C618925,Retail,SEK,REF-78984151,5.84,0.21,5.6,Settled
A413660,B757152,C570015,Retail,EUR,REF-81892569,1.72,0.02,1.65,Settled
A915455,B665460,C190835,Marketplace,SEK,REF-74920742,2.76,0.01,2.75,Settled
A513094,B316936,C048248,Online,PLN,REF-30118553,4.54,0.0,4.5,Settled
A747861,B956440,C467908,B2B,EUR,REF-72484999,3.88,0.0,3.8,Settled
A987684,B567358,C948023,B2B,USD,REF-37229813,7.31,0.09,7.28,Pending
A550369,B672144,C467009,Retail,EUR,REF-42789901,10.61,0.08,10.53,Cancelled
A489130,B081105,C326156,B2B,EUR,REF-92630401,40.88,0.56,40.32,Settled
A254215,B629037,C224954,Subscription,USD,REF-59740695,6.55,0.0,6.45,Failed
A602009,B196584,C761921,Marketplace,EUR,REF-97620550,16.23,0.0,16.21,Settled
A823498,B012505,C001350,Marketplace,NOK,REF-59546156,3.42,0.02,3.33,Settled
A950859,B927863,C532552,Subscription,SEK,REF-83606578,1.74,0.0,1.74,Settled
A534400,B609924,C205652,B2B,PLN,REF-05065161,5.02,0.17,4.85,Settled
A252420,B015151,C045584,Subscription,EUR,REF-19738822,1.85,0.0,1.84,Failed
A546046,B072680,C025976,Subscription,USD,REF-21825826,6.73,0.34,6.36,Pending
A993766,B790015,C465633,Subscription,PLN,REF-31973441,3.56,0.0,3.52,Settled
A189838,B522181,C035055,Marketplace,EUR,REF-27553593,1.39,0.28,1.1,Failed
A609752,B158550,C988142,Marketplace,USD,REF-69888237,26.67,0.7,25.99,Settled
A439188,B586278,C574011,Wholesale,EUR,REF-99493824,4.33,0.0,4.3,Settled
A743451,B926868,C460149,Retail,USD,REF-17335614,1.79,0.32,1.43,Settled
A356860,B646214,C990082,Wholesale,USD,REF-22470545,13.64,0.44,13.16,Pending
A475936,B841665,C779164,Online,PLN,REF-92654918,3.71,0.11,3.57,Settled
A293615,B871183,C329843,Wholesale,USD,REF-37328160,15.91,0.38,15.51,Cancelled
A959556,B949210,C815269,Online,GBP,REF-69847439,3.7,0.16,3.49,Settled
A473512,B472976,C834029,Online,EUR,REF-19255098,4.32,0.18,4.12,In Review
A909664,B995685,C000940,Marketplace,USD,REF-89966291,8.76,0.07,8.76,Settled
A840849,B480802,C396027,Online,PLN,REF-47399791,10.69,0.27,10.41,Cancelled
A507093,B338308,C863088,Wholesale,GBP,REF-87289084,12.3,0.36,11.88,Settled
A316243,B548697,C659386,Online,PLN,REF-00007102,6.19,0.16,5.92,Settled
A563477,B859757,C921633,Retail,USD,REF-54426943,10.15,0.11,10.14,Settled
A245936,B334526,C476971,Retail,USD,REF-80353324,12.08,0.05,12.08,Settled
A496224,B483170,C135056,Subscription,SEK,REF-14243356,7.81,0.03,7.8,Pending
A882202,B271561,C982072,Wholesale,EUR,REF-88277538,5.93,0.06,5.93,Cancelled
A671435,B351582,C373080,Subscription,GBP,REF-78277218,2.09,0.0,2.03,Settled
A772825,B106953,C634935,Retail,USD,REF-49039339,10.74,0.23,10.51,Settled
A548193,B860496,C470146,Wholesale,PLN,REF-91292095,6.88,0.0,6.82,Settled
A565468,B839741,C561227,Subscription,USD,REF-84508328,4.78,0.05,4.760000000000001,Cancelled
A599764,B994675,C954395,Subscription,USD,REF-18015575,18.49,0.5,17.96,Settled
A680058,B041752,C349047,Subscription,EUR,REF-00499243,2.12,0.04,2.06,Settled
A281648,B064158,C997633,Subscription,SEK,REF-24077992,24.78,0.12,24.66,Settled
A084664,B981180,C814573,Wholesale,EUR,REF-68345652,6.53,0.0,6.5,Settled
A218008,B832340,C050253,Online,USD,REF-17023789,8.57,0.19,8.42,Settled
A738174,B289133,C995790,Online,EUR,REF-29722963,4.85,0.03,4.84,Failed
A959261,B482951,C622859,Online,USD,REF-39043163,1.75,0.03,1.69,Settled
A891148,B702036,C274247,B2B,EUR,REF-52540775,5.95,0.34,5.61,Cancelled
A948639,B388066,C593642,Retail,USD,REF-42936602,8.69,0.11,8.61,Pending
A473065,B731282,C131300,Subscription,GBP,REF-67885774,11.43,0.0,11.39,Settled
A299421,B782183,C890516,B2B,USD,REF-66672904,5.68,0.05,5.66,Settled
A841849,B397221,C971506,Online,EUR,REF-80218011,1.15,0.25,0.9,Settled
A403535,B034979,C982671,Online,PLN,REF-95311809,1.94,0.0,1.93,Settled
A569356,B410525,C708337,B2B,USD,REF-94177775,34.34,0.08,34.19,Reversed
A930281,B964403,C893004,Subscription,EUR,REF-85764400,2.78,0.11,2.7,Settled
A036070,B597838,C058797,Subscription,EUR,REF-29967681,20.83,0.56,20.23,Settled
A782722,B102958,C967589,Online,PLN,REF-67670686,3.15,0.0,3.12,Cancelled
A012924,B069395,C203429,Retail,SEK,REF-68919395,5.75,0.03,5.74,Settled
A599334,B967064,C963306,Retail,PLN,REF-67878328,10.97,0.11,10.85,Settled
A126681,B021940,C758701,Online,PLN,REF-83744410,3.45,0.13,3.45,Settled
A765447,B003507,C685748,B2B,USD,REF-77960582,23.77,0.29,23.51,Cancelled
A964044,B722500,C914191,Wholesale,EUR,REF-40001130,7.07,0.0,7.03,Settled
A543400,B103353,C137804,Online,PLN,REF-22151872,9.62,0.37,9.27,Failed
A956850,B519467,C064597,Wholesale,EUR,REF-56069341,5.37,0.09,5.27,Pending
A692552,B121452,C142124,Wholesale,GBP,REF-59188457,11.27,0.45,10.86,Settled
A041650,B998303,C116194,Marketplace,USD,REF-68675128,23.52,0.0,23.51,Settled
A363527,B197370,C032103,Marketplace,EUR,REF-05496662,5.99,0.0,5.98,Settled
A369208,B298827,C130605,Marketplace,EUR,REF-07898616,26.54,0.0,26.529999999999998,Settled
A948344,B290901,C565399,Marketplace,EUR,REF-72804198,4.08,0.05,4.04,Pending
A946724,B372920,C930592,Online,EUR,REF-62151882,12.26,0.16,12.15,Failed
A776782,B318917,C013375,B2B,EUR,REF-72736280,9.84,0.08,9.67,Pending
A553043,B634820,C930904,Wholesale,EUR,REF-54277053,2.83,0.04,2.8,Cancelled
A061279,B423809,C166906,Subscription,EUR,REF-82314751,7.89,0.38,7.48,Cancelled
A792056,B687463,C624023,Wholesale,EUR,REF-30864358,6.69,0.14,6.49,In Review
A411765,B554882,C446158,Subscription,USD,REF-52718736,3.36,0.06,3.26,Failed
A204224,B386361,C412683,Online,PLN,REF-99499323,8.86,0.57,8.25,Settled
A847318,B814694,C356310,Online,USD,REF-97544939,7.48,0.06,7.41,Settled
A102787,B121963,C559705,Retail,USD,REF-08160956,6.28,0.02,6.27,Settled
A629731,B852240,C317444,Wholesale,USD,REF-12640798,6.3,0.22,6.1,In Review
A330348,B067928,C645151,Online,USD,REF-95061380,6.19,0.14,6.03,Settled
A822145,B526629,C686646,Subscription,NOK,REF-57727872,4.96,0.18,4.86,Settled
A692443,B001753,C848301,Marketplace,USD,REF-63760201,7.44,0.13,7.29,Settled
A179853,B599583,C549577,B2B,USD,REF-01290919,3.97,0.32,3.56,Settled
A929907,B370384,C670492,Subscription,PLN,REF-05937529,55.72,0.34,55.36,Cancelled
A065860,B122120,C106821,Online,USD,REF-18084553,2.15,0.01,2.15,In Review
A780180,B278694,C681244,Online,USD,REF-77999473,4.17,0.0,4.0,Settled
A513780,B488584,C515555,Marketplace,GBP,REF-78194200,4.44,0.16,4.34,Reversed
A409388,B021502,C972486,Marketplace,EUR,REF-95591371,34.03,0.02,34.01,Pending
A481918,B443108,C709864,Online,USD,REF-19600860,2.31,0.16,2.1,Settled
A372773,B659456,C165764,Subscription,GBP,REF-37858583,9.35,0.28,9.02,Settled
A783212,B212664,C732946,Online,USD,REF-53662476,8.11,0.58,7.57,Settled
A870390,B354861,C753560,Subscription,EUR,REF-54720279,8.69,0.39,8.34,Settled
A849424,B447438,C591835,Online,USD,REF-10145364,17.88,0.22,17.64,Pending
A517400,B544993,C944451,Marketplace,PLN,REF-99858894,17.59,0.27,17.25,Settled
A938192,B618325,C533544,B2B,EUR,REF-57946598,4.64,0.0,4.64,Cancelled
A456794,B864058,C182131,Wholesale,SEK,REF-37932609,7.77,0.0,7.75,Failed
A462597,B711345,C027058,Retail,EUR,REF-79471743,1.5,0.02,1.45,Settled
A285598,B363616,C374823,Marketplace,USD,REF-44190600,7.2,0.0,7.17,Settled
A807539,B855940,C237814,Online,EUR,REF-72546089,3.52,0.25,3.26,Settled
A689796,B216390,C371552,Retail,USD,REF-77394147,5.73,0.26,5.47,In Review
A578938,B792127,C464307,B2B,SEK,REF-82242806,1.73,0.0,1.7,Settled
A152029,B278100,C858175,Online,USD,REF-59877216,9.2,0.01,9.19,In Review
A362504,B390864,C348721,Subscription,EUR,REF-29604900,1.71,0.26,1.53,Failed
A387922,B039696,C595085,Subscription,PLN,REF-27024525,7.49,0.42,7.14,Failed
A573718,B889649,C713308,Wholesale,USD,REF-98731187,2.49,0.0,2.4800000000000004,Pending
A752440,B225250,C628458,Subscription,USD,REF-54762652,3.37,0.0,3.35,Pending
A170315,B044350,C724834,Subscription,EUR,REF-55467872,16.75,0.11,16.61,Settled
A675040,B902248,C601154,Subscription,USD,REF-46019877,10.65,0.16,10.57,Settled
A572636,B961313,C753989,Marketplace,GBP,REF-56656751,16.68,0.03,16.58,Settled
A133274,B125824,C439164,Online,USD,REF-01630998,23.16,0.46,22.83,Failed
A213384,B850762,C330430,Subscription,EUR,REF-61070364,3.58,0.32,3.22,Settled
A357906,B330472,C181991,B2B,EUR,REF-10749181,22.07,0.37,21.74,Settled
A562219,B783248,C011903,B2B,EUR,REF-55358711,2.06,0.0,2.0500000000000003,Settled
A394293,B128529,C045437,Marketplace,PLN,REF-60489520,12.08,0.0,12.08,Settled
A738067,B024117,C046919,Wholesale,SEK,REF-94566000,4.48,0.0,4.38,Settled
A233620,B058809,C279675,Marketplace,USD,REF-14883209,3.16,0.0,3.11,Pending
A428046,B777915,C409320,Online,PLN,REF-87722603,10.87,0.13,10.76,Pending
A200284,B378810,C980094,Wholesale,EUR,REF-76904495,14.17,0.38,13.82,Settled
A228413,B196518,C472006,Wholesale,PLN,REF-76476529,13.83,0.34,13.48,Settled
A508997,B822594,C816064,Online,EUR,REF-84203645,7.9,0.19,7.71,Settled
A201336,B397481,C569843,Marketplace,EUR,REF-08593721,7.39,0.06,7.26,Settled
A335133,B038135,C208731,Retail,EUR,REF-48561450,10.14,0.11,10.12,In Review
A661468,B830937,C467508,Wholesale,USD,REF-95172594,8.48,0.13,8.33,Settled
A606986,B685787,C283129,B2B,USD,REF-59179959,10.26,0.09,10.21,Settled
A718925,B668729,C661676,Marketplace,EUR,REF-83833835,7.83,0.17,7.73,Settled
A640999,B049802,C523803,Retail,EUR,REF-63895883,13.05,0.0,13.0,Pending
A942971,B167227,C104942,Online,GBP,REF-71246416,1.81,0.08,1.74,Failed
A955264,B725865,C663820,Online,GBP,REF-74553770,5.99,0.0,5.95,Settled
A413006,B771072,C554618,Online,EUR,REF-43422634,2.2,0.01,2.17,Settled
A590615,B965397,C070296,B2B,EUR,REF-66520627,8.3,0.0,8.290000000000001,Cancelled
A097037,B829293,C704144,Subscription,USD,REF-34094709,24.74,0.25,24.46,Settled
A821110,B276266,C065332,Retail,USD,REF-01291269,4.55,0.08,4.48,Settled
A586703,B510464,C411818,Wholesale,USD,REF-10239740,7.36,0.14,7.21,Settled
A910665,B457596,C642937,B2B,USD,REF-62067742,12.18,0.0,12.15,Settled
A123537,B401310,C640162,Wholesale,USD,REF-59040644,1.27,0.09,1.15,Settled
A425450,B547832,C605286,Online,EUR,REF-24460731,4.38,0.2,4.22,Settled
A518248,B895878,C663506,Online,GBP,REF-44252435,8.9,0.0,8.89,Pending
A174475,B227536,C548979,Online,PLN,REF-94787000,1.0,0.0,0.95,Failed
A295521,B552217,C404066,B2B,USD,REF-81350836,3.04,0.0,3.0300000000000002,In Review
A279640,B046136,C318772,Wholesale,EUR,REF-40905355,16.05,0.32,15.68,In Review
A655629,B514469,C750549,B2B,NOK,REF-70469334,14.84,0.22,14.52,Cancelled
A684382,B067946,C488487,B2B,EUR,REF-71519808,8.97,0.35,8.58,Settled
A646715,B854622,C669554,Marketplace,SEK,REF-14886082,13.47,0.1,13.34,Settled
A321776,B370100,C663504,Online,USD,REF-28036346,7.9,0.51,7.36,Settled
A130305,B220175,C642236,Retail,GBP,REF-47306124,10.37,0.31,10.05,In Review
A130902,B206475,C231408,B2B,EUR,REF-90298804,5.17,0.0,5.17,Pending
A794099,B263445,C603032,B2B,EUR,REF-72332986,7.3,0.38,6.85,Failed
A139423,B513495,C031539,Retail,EUR,REF-40651504,4.01,0.0,4.01,Settled
A847634,B339153,C650601,Wholesale,EUR,REF-40227987,18.28,0.25,18.08,In Review
A334287,B064296,C492529,Online,EUR,REF-56038871,22.47,0.47,22.06,Settled
A618306,B199243,C437962,Subscription,EUR,REF-19792067,20.06,0.01,20.03,Pending
A144705,B687052,C703009,Subscription,USD,REF-63249846,4.8,0.29,4.56,Reversed
A822558,B313736,C740794,Wholesale,PLN,REF-49260158,3.1,0.05,3.02,Settled
A917937,B153009,C196834,Wholesale,EUR,REF-39547788,18.47,0.42,18.04,Settled
A947243,B604845,C519417,Marketplace,GBP,REF-14655238,10.28,0.0,10.27,In Review
A006637,B033641,C362661,B2B,EUR,REF-15887428,8.65,0.0,8.63,Settled
A913495,B629736,C537737,Subscription,USD,REF-20376481,4.01,0.0,3.94,Settled
A232267,B251938,C320306,Wholesale,USD,REF-65964276,9.35,0.64,8.75,In Review
A581753,B519010,C482845,Online,GBP,REF-39165343,2.79,0.14,2.61,Settled
A928916,B685399,C826883,Marketplace,EUR,REF-01192001,11.05,0.16,10.86,Cancelled
A646341,B443266,C227188,Wholesale,EUR,REF-87387746,20.04,0.4,19.7,In Review
A806734,B114551,C976544,Wholesale,EUR,REF-80865852,24.52,0.48,24.07,Settled
A235981,B711963,C892416,Online,NOK,REF-70061861,11.72,0.67,11.06,Settled
A924941,B774224,C504450,Wholesale,EUR,REF-67529171,2.2,0.11,2.02,Settled
A635723,B276231,C797884,Retail,USD,REF-65355599,7.79,0.12,7.61,Settled
A877273,B626342,C397397,Marketplace,EUR,REF-77423882,36.84,0.63,36.23,Settled
A010262,B030361,C921656,B2B,USD,REF-92640376,3.32,0.0,3.31,Cancelled
A420040,B307687,C625277,Online,EUR,REF-97365934,6.34,0.0,6.32,In Review
A816860,B838705,C601278,Subscription,EUR,REF-28857682,20.61,0.18,20.41,Settled
A093146,B090411,C977949,Online,EUR,REF-32709595,10.9,0.35,10.52,Settled
A223491,B337109,C725695,Retail,EUR,REF-16693302,48.37,0.14,48.24,Settled
A831751,B909614,C747115,B2B,EUR,REF-53269865,3.7,0.0,3.64,Reversed
A952269,B469356,C962543,Retail,EUR,REF-41420203,3.01,0.03,2.99,Settled
A373956,B233000,C070581,Subscription,GBP,REF-63260639,17.71,0.0,17.64,Settled
A158261,B724999,C247436,Wholesale,EUR,REF-61895792,2.56,0.0,2.5,Settled
A115084,B632517,C420345,Online,EUR,REF-58582447,5.68,0.14,5.55,Pending
A824363,B467786,C009239,Online,EUR,REF-01581029,6.31,0.0,6.3,Pending
A773383,B691130,C196552,Online,GBP,REF-63368731,15.24,0.62,14.63,In Review
A666602,B785078,C576413,Wholesale,EUR,REF-14534344,10.87,0.27,10.55,Settled
A025269,B531856,C155916,Retail,PLN,REF-94198597,9.59,0.29,9.21,Settled
A357572,B197730,C858190,Retail,EUR,REF-03664697,4.82,0.07,4.75,Settled
A217739,B584189,C681278,B2B,EUR,REF-48391638,17.58,0.03,17.45,Settled
A558276,B815517,C428358,Retail,EUR,REF-39468204,166.58,3.23,163.4,Failed
A656142,B296235,C740517,Subscription,EUR,REF-86171466,11.56,0.2,11.31,Settled
A871953,B050503,C230364,Wholesale,EUR,REF-00945130,7.2,0.03,7.19,Pending
A240115,B587469,C485934,B2B,EUR,REF-63123806,2.35,0.05,2.26,Settled
A566909,B348159,C751212,Subscription,NOK,REF-82392296,3.99,0.0,3.97,Settled
A066292,B823747,C450448,Wholesale,USD,REF-78253530,5.61,0.09,5.48,Settled
A182213,B611834,C562958,B2B,PLN,REF-29211705,4.34,0.18,4.15,Cancelled
A682497,B776745,C362927,Subscription,PLN,REF-32793181,6.57,0.0,6.550000000000001,Settled
A555548,B499084,C936781,Wholesale,EUR,REF-21204854,27.58,0.82,26.81,Pending
A303370,B223072,C948461,Marketplace,GBP,REF-32913856,18.04,0.0,18.02,In Review
A478325,B653523,C384432,Online,USD,REF-42527238,5.86,0.0,5.83,Settled
A916993,B782744,C280348,Retail,USD,REF-93525374,2.53,0.0,2.5,Settled
A323538,B234159,C301699,Subscription,GBP,REF-89173877,19.39,0.83,18.53,Failed
A063240,B679940,C214449,Online,USD,REF-83299568,6.4,0.27,6.16,Settled
A101953,B971742,C525523,Online,USD,REF-40395049,1.67,0.23,1.42,Settled
A349377,B436251,C944763,Online,EUR,REF-50628677,11.76,0.23,11.58,Settled
A540305,B265581,C981626,Marketplace,NOK,REF-50508512,15.11,0.37,14.74,Settled
A898107,B486229,C560026,Online,EUR,REF-46074315,1.0,0.14,0.89,Settled
A550985,B435272,C593264,B2B,EUR,REF-19799624,3.44,0.0,3.44,Pending
A079636,B516330,C130647,Marketplace,EUR,REF-25115374,6.09,0.21,5.92,Settled
A190556,B676487,C393346,Subscription,USD,REF-58026151,11.97,0.28,11.65,Failed
A876158,B778905,C798414,Marketplace,EUR,REF-20753207,4.4,0.19,4.13,Settled
A138677,B736071,C507266,Online,PLN,REF-07561942,3.42,0.26,3.2,Settled
A836611,B611886,C617731,Wholesale,USD,REF-22567083,11.9,0.08,11.89,Settled
A784725,B670799,C633322,Online,GBP,REF-91044108,4.57,0.3,4.27,Pending
A132220,B847656,C803169,Retail,EUR,REF-94169668,10.26,0.1,10.2,Failed
A554352,B232718,C505945,Wholesale,EUR,REF-05504238,2.73,0.38,2.27,Settled
A558839,B820510,C601710,Wholesale,USD,REF-26659330,2.25,0.13,2.1,Cancelled
A104283,B169442,C087146,Retail,EUR,REF-80389167,12.17,0.11,12.06,Pending
A119014,B913869,C863645,Retail,EUR,REF-44636391,8.14,0.0,8.05,Pending
A193175,B545970,C523959,Marketplace,GBP,REF-68195880,13.91,0.0,13.84,Settled
A927192,B874874,C735891,Marketplace,USD,REF-65303543,4.34,0.0,4.32,Settled
A061437,B954591,C591916,Marketplace,SEK,REF-64548581,3.52,0.01,3.48,Settled
A985989,B020898,C682250,Retail,USD,REF-38554925,19.75,0.0,19.74,Settled
A600719,B544476,C445455,Marketplace,EUR,REF-77096627,1.97,0.2,1.74,Settled
A347094,B362813,C856510,Online,PLN,REF-24150177,18.1,0.35,17.69,Cancelled
A308506,B182799,C038020,Online,NOK,REF-37914402,19.13,0.37,18.75,Settled
A960811,B373642,C279065,Wholesale,USD,REF-90044772,13.24,0.0,13.23,Settled
A428021,B612315,C209502,Marketplace,EUR,REF-12120202,3.84,0.0,3.81,Settled
A274363,B686908,C078563,Marketplace,EUR,REF-50263061,3.46,0.0,3.44,Settled
A923174,B088508,C459856,B2B,GBP,REF-67553011,5.62,0.31,5.3,In Review
A602681,B566764,C043473,Retail,EUR,REF-63472562,2.36,0.0,2.34,Settled
A749587,B608476,C363154,Online,EUR,REF-25763521,3.08,0.0,3.08,Failed
A241261,B990503,C189573,Wholesale,EUR,REF-99460194,11.14,0.23,10.81,Settled
A980763,B213475,C493953,Marketplace,GBP,REF-73980066,11.18,0.18,10.94,Settled
A021146,B618356,C461783,Subscription,EUR,REF-58740549,2.87,0.08,2.84,Pending
A953445,B786080,C669350,Marketplace,USD,REF-74085868,11.42,0.14,11.25,Settled
A350602,B567025,C007540,Marketplace,USD,REF-76774287,9.57,0.42,9.14,Reversed
A009042,B209244,C167355,Subscription,GBP,REF-57544375,22.26,0.31,22.04,Cancelled
A441107,B850218,C667792,Wholesale,EUR,REF-92451719,10.49,0.0,10.49,Settled
A408625,B132672,C148754,B2B,EUR,REF-28640947,15.51,0.37,15.04,Settled
A193339,B790024,C952532,B2B,EUR,REF-00333954,9.74,0.26,9.55,Settled
A857769,B933377,C914297,B2B,EUR,REF-58615114,14.57,0.38,14.19,Pending
A516709,B160443,C420378,Marketplace,EUR,REF-25400836,2.38,0.0,2.35,Settled
A024997,B622371,C736781,Subscription,EUR,REF-82382179,6.03,0.05,5.99,Settled
A930593,B483955,C546124,B2B,EUR,REF-00324863,6.45,0.09,6.4,Cancelled
A475562,B726570,C542967,Online,GBP,REF-78599130,5.47,0.0,5.47,Failed
A814237,B991753,C957584,Online,EUR,REF-90342801,9.49,0.0,9.41,Settled
A105264,B232854,C913772,Retail,SEK,REF-92709050,11.05,0.24,10.83,Pending
A412654,B707883,C120639,Wholesale,EUR,REF-38743530,9.1,0.3,8.73,Settled
A698811,B933310,C318013,Marketplace,EUR,REF-81733237,5.77,0.03,5.76,Settled
A419572,B023509,C397233,Wholesale,GBP,REF-58003887,3.69,0.19,3.49,Settled
A018445,B807568,C359131,Retail,PLN,REF-02254909,16.0,0.22,15.78,Settled
A867715,B061530,C987074,B2B,EUR,REF-71688863,8.8,0.22,8.55,Pending
A610296,B168150,C794776,Retail,PLN,REF-75332068,2.94,0.09,2.87,In Review
A570635,B731464,C140354,Online,GBP,REF-37899281,5.7,0.22,5.5,Settled
A181983,B889190,C610857,Online,USD,REF-36819202,1.65,0.0,1.62,Pending
A418040,B773316,C881070,Online,USD,REF-64694400,6.84,0.17,6.7,Settled
A870726,B188982,C239080,Online,EUR,REF-01220594,5.68,0.0,5.68,Settled
A276564,B819467,C407173,Retail,EUR,REF-85098188,4.2,0.0,4.2,Reversed
A168024,B288679,C618031,Wholesale,EUR,REF-35889870,23.63,0.78,22.82,Settled
A938418,B292653,C516995,Subscription,EUR,REF-58402937,2.64,0.0,2.6300000000000003,Settled
A361231,B792116,C750459,Retail,USD,REF-47035102,11.7,0.13,11.63,Settled
A487955,B806069,C824333,Wholesale,EUR,REF-39978027,38.25,1.39,36.89,Settled
A014518,B790575,C251018,Marketplace,EUR,REF-40544541,15.75,0.37,15.43,Settled
A326103,B992144,C984996,Subscription,EUR,REF-77709709,6.49,0.04,6.46,Pending
A929504,B245671,C381110,Subscription,USD,REF-27301369,2.68,0.0,2.67,Pending
A899244,B576129,C026672,Subscription,USD,REF-95041280,2.24,0.0,2.1,Pending
A993592,B568957,C092798,Marketplace,GBP,REF-09652964,4.79,0.21,4.52,Pending
A680060,B597928,C347924,Retail,NOK,REF-41977661,3.84,0.0,3.8,Settled
A749288,B988704,C398237,Marketplace,NOK,REF-02808527,3.74,0.0,3.7300000000000004,Settled
A884980,B244209,C291956,Online,EUR,REF-39443340,5.12,0.17,4.97,Settled
A080747,B184534,C414463,Online,EUR,REF-91102827,6.13,0.0,6.05,In Review
A300177,B215722,C460364,Wholesale,USD,REF-56059249,9.81,0.0,9.780000000000001,Pending
A096997,B095570,C218738,Online,EUR,REF-06594289,2.47,0.03,2.42,Settled
A977368,B007873,C155611,Subscription,EUR,REF-68171643,3.85,0.09,3.8,Pending
A597269,B310600,C041911,Wholesale,PLN,REF-39702128,5.85,0.0,5.8,Settled
A872048,B215059,C318485,Online,EUR,REF-12261054,5.69,0.22,5.44,Settled
A603193,B949136,C621465,Marketplace,USD,REF-07831631,28.9,0.13,28.82,Pending
A636144,B151799,C617972,B2B,GBP,REF-43975869,8.01,0.0,8.01,Settled
A682434,B323287,C015185,Subscription,PLN,REF-11111447,1.83,0.28,1.52,In Review
A975217,B662769,C802706,Wholesale,PLN,REF-65005665,9.29,0.13,9.11,Settled
